Date,MSFT,AAPL,NVDA,AMZN,GOOGL,META,GOOG,CVX,TSLA,LLY,UNH,AVGO,JPM,V,XOM,JNJ,HD,MA,PG,COST,MRK,ABBV,ADBE,CRM,AMD
2021-10-08,0.7259699281837076,0.664883961614016,0.7436916208532184,0.5273145961710161,0.7507075008550543,0.36076912508241654,0.7223208191763065,2.5771132065298303,1.7559879897575725,1.1110711380457108,0.6866101192445524,0.7356957439471862,2.40682268549472,1.3281531291018187,2.1081315387114037,0.5676673131407458,1.0600515209352048,1.227655496567878,0.7936005341224943,0.7808498238904844,4.5711746555023804,1.6097943989486578,0.2849989722164001,1.6941288358787667,1.0442879243243128
2021-10-11,0.8521768791036166,0.777384920108788,0.7588576879158725,0.5427367139263732,0.943639124227457,0.42412716221221225,0.9222224200385708,3.357614939624934,1.4734304755446141,1.188161338736208,0.7013052060601535,0.7395111581515008,2.544737766207297,1.500495434117738,2.8665047962491834,0.5708630445134464,0.9662389954686742,1.3747751679337419,0.715066309646224,0.8322064284717164,3.4668765596898785,1.812926960838207,0.30485822476875907,1.5425768395395405,1.11284328003239
2021-10-12,1.0185814562850504,1.0024076153548276,0.90112196832406,0.6497529369821633,1.034756349332291,0.45341868897502907,1.00594546216935,4.478727081110941,3.2485282237490782,1.1091573495033258,0.7814974425387933,0.9491280394998082,3.08541128107344,1.2652059018264894,3.83764780142801,0.5869817939803366,1.2722344726261314,1.2234844170851722,0.9325572770438457,0.9776408872566525,2.8896095465580793,2.0636533122724203,0.3301509282226518,1.769155415227465,1.2904804852779515
2021-10-13,0.9469349531466378,0.8469023904485276,0.8546448036697227,0.6801384326606091,0.8405903261030463,0.4079271730812244,0.8255480310030862,4.463306317993709,3.379063213305715,1.1374314305027193,0.7495746563555434,0.8717000842114918,2.604775694946055,1.1993358589559784,3.531558532863889,0.3856285624311884,1.174325389421527,1.2411925470211422,0.8782044557064603,0.8779667328505129,2.6838278895050403,1.2713591454363533,0.36755360709356805,2.0303999018337904,1.2135470646198496
2021-10-14,0.9344439190550895,0.6060540739774442,0.7296812873709981,0.685692709068763,0.8340864611118063,0.561478302274489,0.8204085216956346,3.808214941012923,3.0972316645549802,1.4105314382660656,0.8472685073375053,0.6257041318604396,1.44829288244805,1.0081672040549454,2.837217844770636,0.5552288508091594,1.119711086242376,0.9992037521123512,0.8576651696008007,0.8368282081539347,2.3638045192847983,1.4596605990541702,0.5872753779586224,2.2147128821081576,1.417618668905441
2021-10-15,1.1418994410683934,0.7650218937736905,0.8175391163654047,0.6183886422318274,1.0157489176646755,0.596708077781843,0.9933574262854412,3.3800350249157236,3.279005081880942,1.236175810593379,1.4292515978994405,0.8534033407067229,1.2052329134548405,0.887832062849282,2.505936045895748,0.5558914008236987,1.373003381385226,0.7918104159127853,0.9917776269363455,0.9640263930424904,1.9478261178802725,1.3367292713086227,0.7385250994006132,1.5595705234945767,1.4937105324539186
2021-10-18,1.205620674699124,0.8462289165194152,0.9596099505804581,0.9644178216477753,0.9636151996376754,0.3931099700182756,0.9588290989144814,3.4346826145611598,3.351623829903327,1.3223299986501686,1.7317538946704845,0.9777069660601599,1.3062038532584044,0.9958950208273604,2.5162665876083095,0.7036300606939128,1.5768702131583137,0.9743666581559117,1.1334395081237536,0.6273854030113472,1.8499570116058586,1.5169216714669251,0.8530731918469994,1.2805931834529931,1.546835525891572
2021-10-19,1.6424362339102914,1.1248606911120687,1.2466234284473394,1.167584439969794,1.144107119072709,0.6248283307886203,1.120975783236449,2.7413810719602796,3.6300024232090786,1.8453050956219568,1.6485988426419451,0.982061741405957,0.9833506262669176,1.067744914988717,1.9718208967359465,0.7027716194578297,1.5992402865313498,1.0673448469967104,1.1056595604119825,1.0581938414870984,1.6101077382855353,0.9655171855995891,1.377802510419964,1.73401527816882,1.6876775657733638
2021-10-20,3.4424117536287815,1.9518053073747017,2.0071165292004154,1.7003610934537092,1.8936202869906738,1.005526528255725,1.858153466403114,3.1758451851314558,5.13084036617938,3.017458498462631,2.0883055524054552,1.740007184686181,1.229107716927011,1.4528220551938398,2.0523505302340204,1.1218191850186805,2.571156984628989,1.3401869584685726,1.019754043420531,2.027817085347637,1.9589941662208152,1.0304864539976437,2.9922763341616547,3.2052027655400943,3.57854608270555
2021-10-21,3.1522340570858596,1.8901231668865421,2.0177198236704066,1.5880782493965229,1.9131072503750741,1.0632789783455405,1.9299110171060796,3.565065057892006,5.013182847095525,2.272692023391913,2.437553776923252,1.7788360181337464,1.4348284885092137,1.252698231345484,2.1750526360369973,0.9879912954451266,2.379020126352038,1.1158280527159388,0.9052699219457446,1.930380766710857,1.911326223125801,0.9393349442937302,2.765279227103311,3.0954010479642537,4.561030834362415
2021-10-22,4.282366959311401,2.3519707705547885,2.2397093920231406,1.8337716641487767,2.1023270234032263,1.1055100357412881,2.3141822088007014,4.229209428966332,8.799518434645705,1.7922452110649758,4.576214313689994,2.3744843526011103,1.5635734808455002,1.4496063682553968,2.1571490929687007,1.261638726545043,6.416298503480238,1.273324913116935,0.9453374984001633,2.634594061856485,1.9221374337787385,1.1894483041028647,3.162657655826155,2.9330661717135618,4.557474105719679
2021-10-25,2.9332111473180595,1.9106877454716045,2.242895648980529,1.2110869005123361,1.1062892891989962,0.6412343238393181,1.2090990691344103,3.605475000528697,9.92863073437929,2.2379790399935544,4.894792142706218,2.3160265521841437,1.4460471639154429,1.0602686352776438,1.6441029647005105,1.507358144037825,6.359265244184269,0.9811265086577582,1.186548396333653,3.0893419278382024,0.9832368171745617,1.0209237325756764,3.258072156574577,2.7777066787913465,5.187888761167046
2021-10-26,5.793429524069723,3.9886474114004056,6.892077835080926,1.695909600121684,1.4480879137478355,1.106988848207691,1.6061204419523267,3.789286203762596,16.457496724606294,4.029769126515933,8.082054088694257,5.661468581959906,1.3651702944532906,1.7739715937699816,1.7594153492313278,1.9307420095906187,14.930978397168596,1.8829252454677898,1.3384712854626797,7.445744249291212,0.820470418007181,0.9674385836782448,10.27381632705217,5.384498557707494,12.490738777365545
2021-10-27,5.034600431694921,3.5591945973485806,7.995415271672299,1.8128513743078658,1.3849269607487933,0.6276126259330705,1.42240863859819,3.502521950890109,12.862864250523613,3.570629532420652,7.842738116153077,5.796350522413612,1.2543983785532271,1.5720849921759668,2.2328394594325047,2.171183046025759,8.732426248403355,1.6722657066897357,1.5668427297890044,4.259706910108212,1.1280181195831103,1.0072950238114138,6.536008135109656,5.421112619960971,11.920871646791637
2021-10-28,6.551555108953189,2.871535317956547,5.438734519300182,1.681171560250792,1.96866880533261,0.5642767055162186,2.0540592706097294,2.7000863199777174,13.565400001741448,7.109253197302285,6.921834550035592,2.718958456803653,0.9368578788628421,0.6517306474872275,1.9603951692526034,1.5408824778030696,9.121566993292106,0.716115442645525,1.097498404049554,4.276018464787056,1.1753853208636345,0.8624431170261365,5.374962866275421,4.743883391670611,8.371221250542172
2021-10-29,6.4234066349823005,3.496243643309466,5.488820669745147,1.7405810956839483,1.7184717242955423,0.7354136481186306,1.7841956923863211,2.7565986538831018,14.593772384994063,6.416832416804518,5.997216383185907,2.7645490209896946,1.0351055955286763,0.42315392699186255,1.960338460005645,1.1978783263738384,6.754464201014883,0.5573537440293259,1.0590439979209905,4.086561571641457,1.8381719147109963,0.8193601065989123,4.59166849641745,6.143961002736472,5.12588376442939
2021-11-01,7.680384250409623,2.1768232719189675,8.791669137273269,1.3492733611647416,1.880646753972368,0.8756575132723718,1.9135799782685063,2.494197246419589,28.735048880630266,6.56632565337842,6.0703007930624615,3.0261988785511846,0.9956544931875383,0.4856851939213096,1.5995933259171264,1.265208313835821,15.124490097156254,0.5919296403683655,1.1953954672048206,4.558031412474181,2.7234521973633132,1.568014680909375,5.989599475670563,12.075697539181293,6.163061019084235
2021-11-02,6.0831185827126575,1.9406263965374757,12.118348520333031,1.2948719828752602,1.3829679955281624,1.1476447558832361,1.4342717105093388,3.195144705454385,34.64134987257281,2.840115852015291,4.9691506528217015,2.6274430778817286,1.2821152245294423,0.5920966356920294,2.244971059446473,1.4071393227364188,4.905943803115604,0.6843863629449266,1.0552484238875335,5.726775552454776,3.092421215926425,1.831438066358607,4.364571331831428,12.720267408026427,8.942619585733746
2021-11-03,8.277012833759821,2.614553982519846,14.012637718999205,1.2654711379809438,1.8913159706449463,1.141864468704027,1.9476449016679884,2.6609764930150264,9.996305138645916,4.1290892190496375,4.929254502602817,4.484977101405763,1.4990794636240727,0.5471474916965382,1.9765031485995048,2.7854432532332494,4.894297242901606,0.6212748214884629,1.2896810203557438,9.344831099423356,3.722134675224764,3.1530009269123713,3.975403787915607,10.578603850695277,9.626892522135334
2021-11-04,7.769375283769091,3.2565140785062203,13.725285685767053,1.3890927402868993,1.8874483981288794,1.2129690276557141,1.914983236566013,2.0910196892208175,10.668144021983094,4.7855899621317075,5.299305354737093,4.912446355394955,2.5707549725362333,0.5553490729983774,1.6702233659726877,2.187953275436076,5.039513331079521,0.6928136139683904,1.3823365313213347,14.018068475398907,4.135666546776593,3.4568286966755095,4.128797339876911,8.153516789775026,8.908870445640813
2021-11-05,6.9644563669724935,2.378958558955315,18.000834764537984,1.666604791663614,1.6929153292215122,1.216868407747726,1.7385421496820586,1.976800426679162,10.767444456142416,5.311237174048753,3.732057108442792,4.413367913816969,1.595311180901719,0.49211812433044805,1.5610134974077778,1.8377632992449455,4.654624307595637,0.7940055750618807,1.1900709142849486,15.56449392168172,5.908676602007021,2.9640545071919235,4.162366576953614,7.846269542502801,10.104287789185388
2021-11-08,6.298558584022199,2.2292848046992195,16.320993328441816,1.4102644966684224,1.7250628375161605,1.4947518432433184,1.7651115678416498,2.0557750352054116,8.779151877030815,3.0403234124263894,2.937969890608394,4.669908809212196,1.1803513952896452,0.5767344443896556,1.560367561825805,1.3359460817140518,2.5911858029975936,0.8518489018362493,1.2386582119068612,9.969150074628374,1.3832461267879663,2.8886265718272752,2.680923534666236,5.589906271580497,7.354118000699457
2021-11-09,5.912450512591968,1.647690466568923,17.22946110864238,1.1550122558481148,1.6078101016916122,1.113121795147596,1.6481592863732344,2.1591098753763007,4.116425661145947,2.2513703614301828,4.494354303931337,4.66421008530921,1.305518996947887,0.7085248871467861,1.7243550232140101,1.4765435382479126,2.1954493516131,0.8143897990101994,1.442479823773048,3.7182295772388345,1.6817949863163415,3.6488760457634735,2.364246966915762,6.349943716116,9.356904529340826
2021-11-10,4.95019958061527,1.3441849086658435,13.893960852101316,1.4434314919068987,1.549203236511518,0.9147892493496461,1.5485947830585547,1.8807725198886303,1.9103703990464054,2.135441341578254,4.75333433215655,3.9036380341913195,0.9323133190347099,0.504033236294456,1.6490503381997426,0.7952149993377851,2.1074261729599026,0.6458735965348879,2.1031226226668154,3.675553513213646,1.4193222349467738,3.2221762543310097,1.9977371649091875,5.751825241726031,7.573354153929292
2021-11-11,3.148561672925528,0.8648142835931414,6.314651012542597,1.2034626243132571,1.3671139417716278,0.7553632306555159,1.3973220391083814,1.1582391890769719,2.1076098715764546,2.19496992576507,2.6609097900021017,2.675004884900247,0.6928079658682779,0.5939930931200229,1.0715058428772446,1.0869906335639994,1.7752833826954235,1.062935064287066,2.2982629623125628,2.927515758732281,1.3816666142394374,3.249750470984392,1.3380966988865242,1.9038411834044324,2.9467313966586284
2021-11-12,2.9770599666000708,0.8358986900203733,6.402735635371576,1.1206100966590464,1.343814218410072,0.7354575855283186,1.3755673777707602,1.4689792748258061,1.9156901520604743,2.286279506508441,1.870671268821992,2.7355462541422932,0.7962108024728215,0.5328700013042414,1.323274465142557,0.9613699909126502,1.2153887817065072,0.9900242093860904,3.504701029213941,2.8579541433703333,1.3718655275561389,3.0600126679116646,1.1067114439180912,2.2618381654553525,3.1338825624613555
2021-11-15,3.9288891779589763,1.1720075976506446,6.37610178649768,1.7055583743929759,2.4299749992242727,1.5377610402289512,2.556374618329447,1.2804100095662436,1.6212657214651855,1.8247063421570815,1.5637732565815214,2.992777674456577,0.49575587703253277,0.5528328166508315,1.139852325769015,1.1904169368584623,1.4612792729661295,1.1431234636491168,3.0189332637189024,2.8519570409363286,1.371966349550437,3.043297853796355,1.2871185950332908,2.334753627759453,3.221941736190095
2021-11-16,4.123694245189557,1.1803152798326482,4.970704061755776,1.8823661258825761,2.4020593084514985,1.6104112347863555,2.451949427003371,1.564438639468314,1.0204542505641434,1.6593025091470872,1.0625191059143775,2.807104360081584,0.5243888345017141,0.4953581749050241,1.0221803388798207,0.9446796678155525,0.997885722048434,1.0441050924375288,3.2996288039765655,2.5523606708965096,1.2753029085917837,3.527552395881635,1.262280475220496,1.9957835196612657,2.7478766013855416
2021-11-17,4.258517335143245,1.2180304890169438,4.07680593732724,1.6341800320702211,2.0246891048084703,2.204329045860797,2.238867667511203,1.6014547139584707,1.2042615090797462,1.4474708394513793,0.8242150633432546,2.424445629002813,0.41788701700370334,0.5987744150325055,0.8808176695280406,0.6840310897772293,2.6231062808916743,1.3189739544514483,2.4138393968743306,3.813754380053769,1.2565071658377602,2.8759318286942332,1.6080891553223564,2.0256779150326856,3.078234345663668
2021-11-18,2.660173276283588,1.6065195643542536,3.137869385646568,1.6019793012168766,1.2251846216657398,2.372290987882647,1.348014526309342,1.67001943873554,1.2565370118307901,1.5218948014719367,0.8391207513677407,4.435788543275838,0.5603950678445091,0.6865343017861884,1.0523102171555176,0.9472402216673432,2.570638441588436,1.8064905285576272,3.4781008517677128,3.4653477761968077,1.1640857442446502,4.433712952327256,1.6807119969933286,2.0984180633253886,3.0229745619135158
2021-11-19,2.751593823127667,1.6742697532216855,3.8420791086920936,1.9278308094178462,1.4867619419215232,1.959162148857114,1.6108661607007904,1.2327826834218838,1.135871962605984,1.3821088262078718,0.7852112551476793,4.305139249684661,0.19114112715650539,0.7857454055228723,0.8906151161121854,0.9481912260972988,3.472600761894898,1.4372615662293873,3.0825688306235444,3.5633258601276685,0.7221978751253174,3.5726816229357627,1.7167589282797757,1.292510671675848,3.5333793564570173
2021-11-22,2.1727834439210234,3.06108716075034,4.025388425188644,2.432693960749699,1.1108923752901916,1.9386429231797653,1.2154437046466136,0.7115212935359326,1.1467284723506803,1.282406211356227,0.4393137209286793,2.914443153463563,0.1604769326285464,0.6558231323513996,0.5658645962698404,1.0101622200886196,3.651158152108236,1.1205184014183667,2.580509579899189,3.77231823133446,0.4785621193269496,1.4224466688368262,1.8393687568526764,1.0968118153536428,3.847958137505835
2021-11-23,1.985457474218744,3.764788137821869,2.893134074884139,2.0332822165358797,1.3960637957463176,1.415521305103735,1.5081022318470354,0.9429264625391958,0.8838933949341421,1.6623376065913742,0.48980029892838184,1.8556837147023828,0.4964117477304801,0.535634022947214,0.535009477585584,0.6940458325158684,5.960376141902715,0.8173471072463919,3.482710629064136,4.114748053254902,0.5623579385974612,1.2006628685184817,1.697387253478205,0.7566974519429281,2.8449905430936013
2021-11-24,1.362848780011187,3.6003909635533686,2.567047386121804,2.107355648410634,1.0581627745159592,1.3319020939290005,1.1408181802493782,1.3271397228634925,0.8473363701976723,1.3077951140849413,0.8503733298683261,1.609991115801744,0.8098441141568395,0.6857043448010276,0.8048486323143234,0.5475563111998486,5.605814290092272,1.0417418595741221,3.5619458778697544,4.114294702842623,0.5674372866188597,1.5408697894972536,1.4547558180561664,0.6042414742738995,2.323925937233085
2021-11-26,1.312721756550078,3.372208817111807,2.739196662584081,1.8124078025112496,0.9538520859870584,1.3375891985103348,1.0043096444665554,1.6029668737627416,0.7374531666867392,0.7778327692715064,0.7768287858187091,1.5498857767069298,0.716137839102917,0.8683738626421583,0.9580183924454814,0.5509333421547784,5.800844124713583,1.2240489963227241,2.264039343150964,4.029680897034801,0.5584332616166855,1.245793890301148,1.2479692849729977,0.5597926569941789,2.5537153252356126
